flow_duration,packet_count,byte_count,protocol,label,packets_per_second
11.26275,49.0,29050,TCP,benign,4.3506
16.3736,21.0,10827,UDP,benign,1.2826
6.3994,45.0,16157,TCP,benign,7.0319
6.05576,50.0,23514,TCP,benign,8.2566
0.08562,1.0,52,TCP,suspicious,11.6798
27.94641,55.0,24615,TCP,benign,1.9681
0.41201,3.0,132,TCP,suspicious,7.2814
9.78848,68.0,44082,UDP,benign,6.9469
226.19589,,3803439,UDP,suspicious,13.3557
4.93837,67.0,41428,TCP,benign,13.5672
5.44927,25.0,17401,TCP,benign,4.5878
0.53997,57.0,35476,TCP,benign,105.5613
0.2843,3.0,156,TCP,suspicious,10.5522
0.27932,33.0,23499,TCP,benign,118.1446
0.46751,1.0,44,TCP,suspicious,2.139
1.97605,32.0,19320,TCP,benign,16.1939
5.13097,31.0,23110,Tcp,benign,6.0417
11.06677,42.0,25979,UDP,benign,3.7951
4.13581,42.0,23092,TCP,benign,10.1552
0.2234,1.0,55,TCP,suspicious,4.4763
37.12084,2708.0,2846108,UDP,suspicious,72.9509
12.08452,83.0,52636,Tcp,benign,6.8683
6.95509,60.0,34990,TCP,benign,8.6268
1.13495,72.0,40942,Tcp,benign,63.4391
3.42632,49.0,28179,UDP,benign,14.3011
0.21051,,32416,UDP,benign,313.5259
0.34684,45.0,23640,TCP,benign,129.7432
9.19728,62.0,35482,TCP,benign,6.7411
0.25774,2.0,114,TCP,suspicious,7.7598
0.14129,3.0,153,TCP,suspicious,21.2326
47.58419,3704.0,5100408,UDP,suspicious,77.841
0.43142,46.0,26530,TCP,benign,106.6237
3.63294,61.0,46442,TCP,benign,16.7908
1.46473,45.0,27757,TCP,benign,30.7224
3.11748,51.0,32374,TCP,benign,16.3594
1.76952,15.0,8014,tcp,benign,8.4769
0.5819,43.0,29244,TCP,benign,73.8958
0.15858,3.0,165,Tcp,suspicious,18.9182
0.76123,24.0,15098,TCP,benign,31.5278
1.25563,67.0,37170,Tcp,benign,53.3596
,17.0,10340,TCP,benign,22.5571
0.31784,3.0,156,TCP,suspicious,9.4388
0.13772,1.0,47,TCP,suspicious,7.2609
8.65813,63.0,30135,TCP,benign,7.2764
3.68104,76.0,37014,TCP,benign,20.6464
6.62713,67.0,42370,TCP,benign,10.11
89.78705,3028.0,3978792,UDP,suspicious,33.7242
0.9632,41.0,27413,UDP,benign,42.5663
0.33415,3.0,162,TCP,suspicious,8.9781
11.60966,21.0,11383,TCP,benign,1.8088
0.17387,69.0,37410,TCP,benign,396.857
3.38451,39.0,20274,TCP,benign,11.5231
0.59923,54.0,29920,TCP,benign,90.1154
2.69263,75.0,43567,Tcp,benign,27.8538
17.06159,50.0,26698,TCP,benign,2.9306
0.64919,69.0,18019,TCP,benign,106.2867
4.79947,43.0,22377,TCP,benign,8.9593
,1.0,51,TCP,suspicious,3.6106
156.55592,2612.0,3272836,UDP,suspicious,16.6841
5.44581,87.0,56322,TCP,benign,15.9756
9.24028,59.0,33269,TCP,benign,6.3851
,4863.0,5281218,udp,suspicious,16.6074
0.27233,1.0,46,TCP,suspicious,3.6721
0.16791,4.0,236,TCP,suspicious,23.8226
6.18371,55.0,30199,TCP,benign,8.8943
197.00146,2580.0,3315300,UDP,suspicious,13.0963
3.94369,,47679,TCP,benign,14.9606
1.23234,15.0,9792,UDP,benign,12.172
,,2786581,UDP,suspicious,19.3282
14.77009,68.0,40572,UDP,benign,4.6039
0.27143,1.0,57,TCP,suspicious,3.6843
285.65401,3402.0,4412394,UDP,suspicious,11.9095
12.25476,47.0,29741,TCP,benign,3.8352
0.06178,3.0,132,TCP,suspicious,48.5628
11.52615,62.0,43760,TCP,benign,5.3791
0.43928,41.0,25435,udp,benign,93.3351
6.22867,41.0,24254,TCP,benign,6.5825
5.00757,89.0,49444,TCP,benign,17.7731
13.17762,59.0,34970,UDP,benign,4.4773
1.52532,49.0,17847,TCP,benign,32.1243
0.6897,76.0,42732,TCP,benign,110.1931
1.43291,64.0,48251,UDP,benign,44.6644
9.30095,49.0,24826,TCP,benign,5.2683
0.83926,59.0,18557,TCP,benign,70.3001
8.13642,49.0,29684,TCP,benign,6.0223
208.27287,1078.0,1394932,UDP,suspicious,5.1759
1.88698,68.0,40929,TCP,benign,36.0364
3.57978,104.0,59594,udp,benign,29.0521
,3064.0,4173168,UDP,suspicious,11.5169
0.37156,1.0,48,TCP,suspicious,2.6913
59.5574,3674.0,5037054,UDP,suspicious,61.6884
9.58472,18.0,8998,UDP,benign,1.878
0.15178,,92,TCP,suspicious,13.1767
6.99424,62.0,39645,TCP,benign,8.8644
0.37259,4.0,176,TCP,suspicious,10.7356
4.38438,59.0,33148,TCP,benign,13.4569
0.79821,29.0,21562,TCP,benign,36.3311
2.33013,28.0,17635,UDP,benign,12.0165
1.18097,36.0,19088,TCP,benign,30.4835
2.53067,93.0,62130,TCP,benign,36.7491
1.10003,52.0,21664,TCP,benign,47.2714
6.44049,46.0,28893,udp,benign,7.1423
0.41315,3.0,147,TCP,suspicious,7.2612
0.34032,2.0,92,TCP,suspicious,5.8768
3.65633,45.0,22840,TCP,benign,12.3074
1.84424,51.0,28968,TCP,benign,27.6537
0.4817,4.0,168,TCP,suspicious,8.304
8.24396,51.0,30981,TCP,benign,6.1863
,59.0,34536,TCP,benign,17.9461
257.98173,2385.0,3312765,UDP,suspicious,9.2448
0.27221,3.0,159,TCP,suspicious,11.0209
13.08885,34.0,19445,TCP,benign,2.5976
0.40043,2.0,116,TCP,suspicious,4.9946
0.27137,37.0,23543,TCP,benign,136.3472
3.10581,71.0,36610,TCP,benign,22.8604
0.42857,4.0,184,TCP,suspicious,9.3334
4.41726,79.0,56996,TCP,benign,17.8844
1.33528,81.0,53120,TCP,benign,60.6613
4.54299,73.0,41133,TCP,benign,16.0687
11.27458,76.0,57467,TCP,benign,6.7408
0.68089,69.0,45704,TCP,benign,101.3387
61.15223,2993.0,3492831,UDP,suspicious,48.9434
2.26367,47.0,28275,TCP,benign,20.7627
1.00975,62.0,29295,UDP,benign,61.4012
1.44714,40.0,19929,TCP,benign,27.6408
11.69717,29.0,16829,TCP,benign,2.4792
0.24042,41.0,24173,UDP,benign,170.5383
11.44675,26.0,15222,UDP,benign,2.2714
1.95116,80.0,35364,UDP,benign,41.0013
68.34016,4689.0,6287949,UDP,suspicious,68.6127
238.92,3893.0,4317337,udp,suspicious,16.2942
0.4044,1.0,59,TCP,suspicious,2.4728
6.92376,65.0,48076,TCP,benign,9.388
13.12202,46.0,24858,Tcp,benign,3.5056
279.45197,2549.0,2615274,UDP,suspicious,9.1214
0.09077,2.0,110,TCP,suspicious,22.034
7.30243,60.0,44972,TCP,benign,8.2164
0.27074,1.0,48,TCP,suspicious,3.6936
27.59937,58.0,37053,TCP,benign,2.1015
20.85912,25.0,17393,TCP,benign,1.1985
197.07997,3675.0,4942875,UDP,suspicious,18.6473
92.60728,3020.0,3660240,UDP,suspicious,32.6108
0.01899,2.0,104,TCP,suspicious,105.2947
3.42627,29.0,21246,udp,benign,8.464
9.58472,18.0,8998,UDP,benign,1.878
188.41618,2772.0,3473316,UDP,suspicious,14.7121
1.25747,98.0,63043,TCP,benign,77.9345
3.85197,40.0,22383,udp,benign,10.3843
0.26888,40.0,29809,UDP,benign,148.7671
5.86585,11.0,8188,TCP,benign,1.8753
282.14982,1684.0,1759780,UDP,suspicious,5.9685
5.64164,42.0,23089,TCP,benign,7.4446
11.08084,74.0,46284,UDP,benign,6.6782
5.08501,67.0,48037,tcp,benign,13.176
185.24828,3520.0,4104320,UDP,suspicious,19.0015
2.06461,44.0,27350,UDP,benign,21.3116
99.72971,4746.0,5723676,UDP,suspicious,47.5886
6.80329,57.0,31957,UDP,benign,8.3783
2.06447,29.0,11697,tcp,benign,14.0472
261.31275,3374.0,3542700,UDP,suspicious,12.9117
4.20606,46.0,32476,UDP,benign,10.9366
4.02391,47.0,36211,TCP,benign,11.6802
6.85063,51.0,37263,TCP,benign,7.4446
5.17007,36.0,24553,TCP,benign,6.9632
1.93565,89.0,55812,TCP,benign,45.9794
,9.0,5222,UDP,benign,4.8561
5.5599,76.0,41994,TCP,benign,13.6693
4.85496,74.0,37973,TCP,benign,15.2422
,3695.0,3787375,UDP,suspicious,32.6868
0.48624,4.0,216,TCP,suspicious,8.2263
3.43671,64.0,41904,UDP,benign,18.6224
1.57713,59.0,42619,TCP,benign,37.4098
2.18902,18.0,11543,UDP,benign,8.2228
5.02703,47.0,27333,tcp,benign,9.3495
3.48094,46.0,20099,TCP,benign,13.2148
0.2864,2.0,106,TCP,suspicious,6.9833
1.69008,34.0,15004,UDP,benign,20.1174
8.03667,78.0,50114,TCP,benign,9.7055
2.59614,80.0,62435,tcp,benign,30.8149
178.12059,2811.0,3876369,UDP,suspicious,15.7814
13.61098,12.0,7442,tcp,benign,0.8816
11.91631,68.0,46945,TCP,benign,5.7065
151.66373,2607.0,2766027,UDP,suspicious,17.1893
105.51999,3773.0,4927538,UDP,suspicious,35.7563
3.03617,93.0,58962,TCP,benign,30.6307
0.3519,1.0,42,TCP,suspicious,2.8417
2.33155,71.0,40218,UDP,benign,30.4519
4.0184,19.0,12683,TCP,benign,4.7283
0.11937,16.0,8450,TCP,benign,134.033
0.68375,16.0,10713,tcp,benign,23.4003
16.42103,4780.0,6108840,UDP,suspicious,291.0902
,23.0,12241,TCP,benign,3.0266
0.26855,3.0,147,TCP,suspicious,11.1712
1.16119,,24771,TCP,benign,28.4192
2.35081,,5489,UDP,benign,3.8285
5.94146,,28749,TCP,benign,9.5936
0.01185,3.0,153,TCP,suspicious,253.2464
4.44726,31.0,21097,TCP,benign,6.9706
1.90631,53.0,32735,TCP,benign,27.8024
6.0147,77.0,30421,udp,benign,12.802
0.28945,1.0,42,TCP,suspicious,3.4548
0.1441,4.0,204,TCP,suspicious,27.7592
3.09895,41.0,19736,UDP,benign,13.2303
177.98724,,4194443,UDP,suspicious,22.6814
5.05544,43.0,26925,TCP,benign,8.5057
0.09316,3.0,165,TCP,suspicious,32.2042
,46.0,22724,udp,benign,3.6169
29.85063,2670.0,2792820,UDP,suspicious,89.4453
0.48348,21.0,13529,UDP,benign,43.4351
0.21374,3.0,162,TCP,suspicious,14.0361
20.71043,72.0,53512,TCP,benign,3.4765
0.45298,2.0,106,TCP,suspicious,4.4152
3.76156,47.0,34264,TCP,benign,12.4948
0.99927,30.0,19653,TCP,benign,30.022
16.88301,59.0,29174,TCP,benign,3.4946
7.15662,,10112,TCP,benign,3.2138
3.20477,35.0,19734,Tcp,benign,10.9212
0.5652,69.0,44623,TCP,benign,122.0804
0.18883,2.0,100,TCP,suspicious,10.5916
65.77157,2855.0,3134790,UDP,suspicious,43.4078
20.9559,24.0,17494,udp,benign,1.1453
0.31807,3.0,177,TCP,suspicious,9.4318
211.85007,4768.0,5106528,UDP,suspicious,22.5065
3.38866,61.0,29840,TCP,benign,18.0012
0.23067,3.0,159,TCP,suspicious,13.0055
0.61243,77.0,43432,TCP,benign,125.7283
5.98617,1.0,590,TCP,benign,0.1671
0.36935,3.0,156,TCP,suspicious,8.1224
2.25557,68.0,53784,TCP,benign,30.1475
192868.47306,1878.0,1893024,UDP,suspicious,9.7372
13.94214,38.0,23652,TCP,benign,2.7255
3.07449,54.0,29367,UDP,benign,17.5639
3.84862,46.0,29436,UDP,benign,11.9523
,,23441,TCP,benign,2.4423
7.30702,33.0,23420,TCP,benign,4.5162
0.97648,53.0,26757,UDP,benign,54.2764
0.31613,2.0,112,TCP,suspicious,6.3265
0.10932,54.0,12482,TCP,benign,493.9563
6.56298,64.0,49014,UDP,benign,9.7517
2.5935,,18080,TCP,benign,13.4953
1.11865,23.0,12890,UDP,benign,20.5605
88.51596,3575.0,4157725,UDP,suspicious,40.3882
8.85801,19.0,10375,UDP,benign,2.145
3.45773,58.0,32998,TCP,benign,16.774
0.20804,45.0,21534,TCP,benign,216.3054
0.4318,11.0,6434,TCP,benign,25.4745
1.91439,44.0,31237,TCP,benign,22.9838
8.38811,50.0,34467,TCP,benign,5.9608
0.2493,3.0,150,TCP,suspicious,12.0335
5.33817,20.0,10409,TCP,benign,3.7466
0.70614,57.0,39718,TCP,benign,80.72
,58.0,37280,Tcp,benign,22.4725
3.93759,57.0,30487,UDP,benign,14.4759
8.64629,,46563,TCP,benign,8.7899
2.59165,76.0,48015,TCP,benign,29.325
0.926,74.0,39199,TCP,benign,79.9137
2.95107,70.0,38361,Tcp,benign,23.7202
18.07644,4220.0,4249540,UDP,suspicious,233.4531
,62.0,30502,TCP,benign,9.9703
3.68307,39.0,19907,TCP,benign,10.589
0.18617,101.0,49418,TCP,benign,542.5099
5.74537,57.0,35004,TCP,benign,9.921
3.81307,36.0,18787,udp,benign,9.4412
2.88518,77.0,58889,Tcp,benign,26.6881
106.50645,3229.0,4139578,UDP,suspicious,30.3174
105.76237,4027.0,4860589,UDP,suspicious,38.0759
2.73705,43.0,33664,udp,benign,15.7103
4.43867,,12828,TCP,benign,3.83
8.50841,33.0,21130,TCP,benign,3.8785
1.20774,41.0,24143,tcp,benign,33.9477
21.8578,63.0,30531,TCP,benign,2.8823
2.63349,42.0,28137,TCP,benign,15.9484
3.76084,54.0,21156,TCP,benign,14.3585
5.71209,50.0,35245,TCP,benign,8.7534
0.09068,3.0,147,Tcp,suspicious,33.0829
1.89558,44.0,22809,TCP,benign,23.2119
1.41177,77.0,46101,TCP,benign,54.5416
299.29895,4547.0,6020228,UDP,suspicious,15.1922
0.50817,31.0,15007,TCP,benign,61.0027
281.21316,1047.0,1293045,UDP,suspicious,3.7232
5.57456,65.0,55404,TCP,benign,11.6601
0.04765,49.0,26679,TCP,benign,1028.2553
8.34998,60.0,38049,TCP,benign,7.1856
150.35692,,1348741,UDP,suspicious,6.7905
294.27575,3600.0,4665600,UDP,suspicious,12.2334
12.92625,82.0,38148,TCP,benign,6.3437
121.04371,2004.0,2486964,UDP,suspicious,16.556
0.67612,45.0,26810,UDP,benign,66.556
4.40677,23.0,18711,UDP,benign,5.2192
0.84924,74.0,56869,TCP,benign,87.137
6.1091,32.0,22635,TCP,benign,5.2381
2.9449,43.0,22321,udp,benign,14.6015
7.67916,,33965,TCP,benign,8.4645
0.19485,3.0,135,TCP,suspicious,15.3962
5.14197,51.0,28634,UDP,benign,9.9184
6.47646,28.0,16882,TCP,benign,4.3233
0.79764,73.0,58419,TCP,benign,91.52
240.0881,1740.0,2378580,UDP,suspicious,7.2473
11.52468,29.0,17575,TCP,benign,2.5163
8.78789,67.0,45306,TCP,benign,7.6241
2.38458,34.0,22646,TCP,benign,14.2583
10.52772,1.0,573,UDP,benign,0.095
7.76528,55.0,39935,TCP,benign,7.0828
1.03253,66.0,35369,TCP,benign,63.9207
0.15396,3.0,162,TCP,suspicious,19.4857
16.94028,60.0,43135,TCP,benign,3.5419
7.23662,71.0,47683,udp,benign,9.8112
228.11732,4622.0,6165748,UDP,suspicious,20.2615
0.14749,2.0,110,TCP,suspicious,13.5598
0.60222,66.0,31476,UDP,benign,109.5942
234.58165,2542.0,3055484,UDP,suspicious,10.8363
6.20923,39.0,27676,TCP,benign,6.281
3.2621,26.0,18663,TCP,benign,7.9703
,56.0,36198,TCP,benign,32.2502
9.64391,76.0,51011,TCP,benign,7.8806
234.3303,1493.0,1866250,UDP,suspicious,6.3713
94.5304,2881.0,3981542,UDP,suspicious,30.477
,47.0,34961,TCP,benign,10.6376
4.36103,66.0,35292,TCP,benign,15.134
14.76299,30.0,17201,TCP,benign,2.0321
0.67089,57.0,31988,TCP,benign,84.9618
0.49031,22.0,12621,TCP,benign,44.8692
0.36611,4.0,188,TCP,suspicious,10.9258
58.13629,3983.0,4584433,UDP,suspicious,68.5114
7.18944,40.0,28059,UDP,benign,5.5637
9.78936,76.0,50495,TCP,benign,7.7635
0.95321,35.0,17060,TCP,benign,36.7179
215.37255,2926.0,3367826,udp,suspicious,13.5858
2.39001,18.0,13506,TCP,benign,7.5313
0.69834,,32871,tcp,benign,88.7819
1.94354,72.0,44542,TCP,benign,37.0458
0.26695,48.0,26632,TCP,benign,179.8105
180.43214,1449.0,1640268,UDP,suspicious,8.0307
0.33622,3.0,156,TCP,suspicious,8.9226
,1.0,58,TCP,suspicious,13.3023
13.96478,97.0,66360,TCP,benign,6.946
16.51435,54.0,32467,TCP,benign,3.2699
0.47911,45.0,26599,TCP,benign,93.9243
3.42246,14.0,6183,TCP,benign,4.0906
0.10345,94.0,59758,TCP,benign,908.6671
0.09591,1.0,42,TCP,suspicious,10.426
0.28073,1.0,46,Tcp,suspicious,3.5621
1.51032,85.0,52252,TCP,benign,56.2796
2.34644,44.0,21056,TCP,benign,18.7518
0.4767,54.0,35109,TCP,benign,113.2798
3.53675,41.0,24967,TCP,benign,11.5926
,3169.0,3355971,UDP,suspicious,27.2066
1.58342,42.0,21738,UDP,benign,26.5249
2.70755,92.0,72093,TCP,benign,33.9791
4.10326,52.0,33306,TCP,benign,12.6729
2.06812,72.0,42507,TCP,benign,34.8143
,75.0,41262,TCP,benign,2227.831
4.1551,52.0,34796,TCP,benign,12.5147
7.04375,33.0,18144,UDP,benign,4.685
0.1158,41.0,22370,UDP,benign,354.0594
6.11509,2.0,1155,TCP,benign,0.3271
10.45437,60.0,38739,TCP,benign,5.7392
4.81235,24.0,15902,TCP,benign,4.9872
11.22626,35.0,18658,TCP,benign,3.1177
11.2341,23.0,15921,TCP,benign,2.0473
10.89439,77.0,41029,TCP,benign,7.0679
0.09701,2.0,92,TCP,suspicious,20.6164
0.65951,54.0,27869,TCP,benign,81.8794
6.00887,73.0,37814,TCP,benign,12.1487
,4142.0,5256198,UDP,suspicious,93.9911
8.31599,68.0,34535,TCP,benign,8.177
121.20953,1608.0,2035728,UDP,suspicious,13.2663
1.14822,39.0,25219,TCP,benign,33.9657
0.22774,2.0,104,TCP,suspicious,8.782
11.22416,21.0,14653,UDP,benign,1.871
9.22576,67.0,45120,TCP,benign,7.2623
6.3235,48.0,29966,UDP,benign,7.5907
5.09803,22.0,15901,TCP,benign,4.3154
2.54219,60.0,32107,TCP,benign,23.6017
0.29125,60.0,35079,TCP,benign,206.0096
6.52149,21.0,12882,TCP,benign,3.2201
1.04202,7.0,3831,TCP,benign,6.7177
,47.0,23154,TCP,benign,6.3044
0.8869,45.0,27346,TCP,benign,50.7387
1.96156,48.0,29634,TCP,benign,24.4703
1.46965,48.0,33222,TCP,benign,32.6609
4.03385,43.0,26872,UDP,benign,10.6598
5.47358,94.0,56502,TCP,benign,17.1734
0.61312,52.0,38526,TCP,benign,84.8128
8.90702,50.0,30246,UDP,benign,5.6136
0.06053,4.0,200,TCP,suspicious,66.0822
2.10168,34.0,20773,TCP,benign,16.1775
3.3453,65.0,39943,TCP,benign,19.4303
0.30497,3.0,123,TCP,suspicious,9.837
0.06803,74.0,32038,UDP,benign,1087.7728
1.93996,49.0,24989,TCP,benign,25.2582
151.74602,2631.0,2852004,UDP,suspicious,17.3382
13.53598,62.0,43166,TCP,benign,4.5804
10.59368,24.0,16987,TCP,benign,2.2655
0.3366,1.0,48,Tcp,suspicious,2.9709
0.09718,44.0,27497,TCP,benign,452.7532
5.53959,17.0,8875,TCP,benign,3.0688
15.12373,50.0,31659,TCP,benign,3.3061
13.58682,41.0,23099,UDP,benign,3.0176
5.14697,67.0,41527,TCP,benign,13.0174
1.21191,6.0,3764,TCP,benign,4.9509
1.81377,1.0,695,TCP,benign,0.5513
76.64975,3210.0,3685080,UDP,suspicious,41.8788
278.80574,1854.0,2165472,udp,suspicious,6.6498
21.67073,36.0,23802,TCP,benign,1.6612
22.95175,2238.0,2497608,UDP,suspicious,97.5089
0.74183,62.0,39096,TCP,benign,83.5766
0.41913,4.0,184,TCP,suspicious,9.5436
2.80829,13.0,5664,tcp,benign,4.6292
0.44302,42.0,25975,TCP,benign,94.8039
8.15487,28.0,21451,TCP,benign,3.4335
6.06916,49.0,26134,tcp,benign,8.0736
3.79905,35.0,22768,TCP,benign,9.2128
0.02446,2.0,80,tcp,suspicious,81.7762
12.91773,43.0,25862,TCP,benign,3.3288
261.01309,1411.0,1481550,UDP,suspicious,5.4059
0.01649,2.0,98,TCP,suspicious,121.2635
0.2506,2.0,86,TCP,suspicious,7.9809
0.28419,3.0,159,TCP,suspicious,10.5562
3.06461,61.0,39145,TCP,benign,19.9046
0.24288,58.0,42154,TCP,benign,238.7981
1.85042,,31252,TCP,benign,31.8846
8.3079,81.0,45046,UDP,benign,9.7498
1.99721,84.0,35073,UDP,benign,42.0588
5.74843,72.0,45886,TCP,benign,12.5252
3.74668,,41729,UDP,benign,18.1494
0.01371,3.0,171,TCP,suspicious,218.8853
,1.0,43,TCP,suspicious,3.195
131.21117,4771.0,6145048,UDP,suspicious,36.3612
3.0078,70.0,51863,TCP,benign,23.2728
14.28385,48.0,26057,TCP,benign,3.3604
3.82239,65.0,37133,TCP,benign,17.005
,1.0,49,TCP,suspicious,7.2001
0.89339,60.0,35569,UDP,benign,67.1603
13.64014,40.0,22304,TCP,benign,2.9325
0.13428,4.0,164,TCP,suspicious,29.7882
14.84585,49.0,27720,TCP,benign,3.3006
2.49274,70.0,38669,TCP,benign,28.0816
,56.0,30871,TCP,benign,292.4658
15.01998,47.0,32788,Tcp,benign,3.1292
224.12187,1566.0,2117232,UDP,suspicious,6.9873
3.82199,43.0,30789,TCP,benign,11.2507
2.71445,36.0,25759,TCP,benign,13.2624
6.39029,42.0,23309,UDP,benign,6.5725
0.32924,1.0,51,TCP,suspicious,3.0373
239.89985,1276.0,1517164,UDP,suspicious,5.3189
0.09995,2.0,96,TCP,suspicious,20.0092
8.95694,62.0,28363,Tcp,benign,6.922
6.6848,3.0,1666,TCP,benign,0.4488
0.21617,3.0,174,TCP,suspicious,13.8778
0.26964,3.0,147,TCP,suspicious,11.126
3.74943,26.0,17417,UDP,benign,6.9344
3.48586,83.0,64405,TCP,benign,23.8105
5.40612,93.0,66701,Tcp,benign,17.2027
,2.0,110,tcp,suspicious,19.5825
3.84454,34.0,12931,TCP,benign,8.8437
1.00591,41.0,30849,TCP,benign,40.7592
0.19404,1.0,51,TCP,suspicious,5.1537
121.75901,3573.0,4687776,UDP,suspicious,29.3449
1.39197,58.0,40116,TCP,benign,41.6675
4.29106,32.0,20823,Tcp,benign,7.4574
5.85303,28.0,16655,TCP,benign,4.7838
2.40617,47.0,29605,UDP,benign,19.5331
8.25041,31.0,17614,TCP,benign,3.7574
0.674,57.0,29612,UDP,benign,84.5691
1.27692,42.0,23865,TCP,benign,32.8916
294.48634,2933.0,3944885,UDP,suspicious,9.9597
0.23992,69.0,34273,TCP,benign,287.5899
6.32949,,19591,TCP,benign,5.3717
0.36573,53.0,38707,TCP,benign,144.914
17.18828,69.0,36178,TCP,benign,4.0144
3.62693,64.0,35115,TCP,benign,17.6458
296.77396,4796.0,4944676,UDP,suspicious,16.1604
0.09356,1.0,58,TCP,suspicious,10.6887
0.49885,31.0,22246,UDP,benign,62.1435
2.97181,21.0,12475,TCP,benign,7.0664
0.16689,4.0,192,TCP,suspicious,23.9677
4.06956,18.0,7416,tcp,benign,4.4231
5.91285,91.0,47444,TCP,benign,15.3902
11.79709,35.0,24038,TCP,benign,2.9668
0.06872,4.0,160,TCP,suspicious,58.2104
0.03203,1.0,51,TCP,suspicious,31.2197
0.48915,26.0,14796,TCP,benign,53.1539
151.79577,2629.0,3664826,UDP,suspicious,17.3193
3.87389,49.0,31874,TCP,benign,12.6488
0.26879,,9340,UDP,benign,74.4071
3.30689,42.0,22140,udp,benign,12.7008
18.73534,52.0,30087,TCP,benign,2.7755
3.04091,81.0,55701,TCP,benign,26.6367
8.64836,50.0,28482,TCP,benign,5.7814
6.77977,22.0,15556,tcp,benign,3.2449
5.31773,25.0,13887,TCP,benign,4.7013
0.12142,1.0,40,TCP,suspicious,8.2361
25.96987,12.0,8864,TCP,benign,0.4621
1.77522,47.0,23748,tcp,benign,26.4756
2.70596,51.0,33122,TCP,benign,18.8473
17.37155,1431.0,1448172,UDP,suspicious,82.3761
67.68588,4745.0,4778215,UDP,suspicious,70.1033
5.923,62.0,24306,TCP,benign,10.4677
262.82135,1623.0,1756086,UDP,suspicious,6.1753
3.90044,23.0,15509,Tcp,benign,5.8968
2.79039,84.0,51423,TCP,benign,30.1033
1.52225,30.0,18194,udp,benign,19.7077
122.15325,4746.0,5007030,UDP,suspicious,38.8528
3.94484,43.0,25650,TCP,benign,10.9003
0.47553,1.0,40,TCP,suspicious,2.1029
233.66153,2497.0,2564419,UDP,suspicious,10.6864
1.08006,46.0,24438,TCP,benign,42.5903
5.70821,1.0,748,TCP,benign,0.1752
0.85515,50.0,32782,TCP,benign,58.4692
0.24834,3.0,129,TCP,suspicious,12.0803
3.3457,50.0,29745,TCP,benign,14.9446
2.7124,35.0,22824,TCP,benign,12.9037
3.45768,79.0,50534,TCP,benign,22.8477
2.53524,69.0,40102,UDP,benign,27.2164
0.17619,1.0,45,TCP,suspicious,5.6757
1.45978,60.0,38974,UDP,benign,41.102
27.46581,2190.0,2450610,UDP,suspicious,79.7355
0.30938,2.0,112,TCP,suspicious,6.4645
0.42055,74.0,52556,TCP,benign,175.9603
0.34096,1.0,49,TCP,suspicious,2.9329
0.11691,29.0,16334,TCP,benign,248.055
166.58757,4368.0,5276544,UDP,suspicious,26.2204
4.5786,68.0,46651,TCP,benign,14.8517
146.95206,2297.0,3169860,UDP,suspicious,15.6309
12.00122,56.0,37898,TCP,benign,4.6662
9.9374,34.0,20282,Tcp,benign,3.4214
4.98097,63.0,46900,TCP,benign,12.6481
0.41359,3.0,162,TCP,suspicious,7.2535
2.47995,35.0,18555,UDP,benign,14.1132
1.40012,42.0,25401,TCP,benign,29.9975
5.06801,1.0,780,TCP,benign,0.1973
127.48134,1010.0,1352390,UDP,suspicious,7.9227
24.69073,17.0,9014,TCP,benign,0.6885
3.44119,58.0,27112,TCP,benign,16.8546
0.92625,82.0,58045,TCP,benign,88.5288
9.62793,75.0,45807,tcp,benign,7.7898
117.72551,1780.0,2127100,UDP,suspicious,15.1199
48.416,3689.0,4437867,UDP,suspicious,76.1938
1.45175,52.0,35207,TCP,benign,35.8188
0.20443,2.0,102,TCP,suspicious,9.7835
0.33151,1.0,53,TCP,suspicious,3.0165
0.61513,48.0,29155,TCP,benign,78.0318
10.29684,62.0,47520,TCP,benign,6.0213
0.10242,1.0,50,TCP,suspicious,9.7633
1.15453,23.0,15531,TCP,benign,19.9215
139.68874,3402.0,4102812,UDP,suspicious,24.3541
0.88478,84.0,49580,UDP,benign,94.9388
1.47342,59.0,46968,TCP,benign,40.043
0.45008,3.0,141,TCP,suspicious,6.6655
,39.0,25586,TCP,benign,9.7785
7.66867,63.0,36794,TCP,benign,8.2152
22.78444,56.0,34333,TCP,benign,2.4578
0.62253,58.0,31530,TCP,benign,93.1682
4.90338,39.0,28232,TCP,benign,7.9537
,4711.0,5337563,UDP,suspicious,21.2763
11.44147,63.0,42064,TCP,benign,5.5063
0.21091,2.0,82,TCP,suspicious,9.4826
3.98488,46.0,18560,TCP,benign,11.5436
5.93428,63.0,37260,TCP,benign,10.6163
52.10699,3840.0,4861440,UDP,suspicious,73.6945
1.24544,55.0,41629,TCP,benign,44.1611
16.63208,55.0,29794,TCP,benign,3.3069
10.15916,41.0,24876,UDP,benign,4.0358
0.42521,22.0,12156,TCP,benign,51.739
279.22804,1262.0,1538378,UDP,suspicious,4.5196
0.05473,2.0,118,TCP,suspicious,36.5427
0.1771,4.0,200,TCP,suspicious,22.5861
1.52928,29.0,16134,TCP,benign,18.9632
8.47527,34.0,20409,TCP,benign,4.0117
13.98909,21.0,15603,TCP,benign,1.5012
6.46814,78.0,52241,TCP,benign,12.0591
1.063,72.0,43293,TCP,benign,67.7325
