flow_duration,packet_count,byte_count,protocol,label,packets_per_second
0.46247,4.0,208,TCP,suspicious,8.6492
29.99028,2516.0,3069520,udp,suspicious,83.8938
11.34131,77.0,40172,TCP,benign,6.7893
1.28331,44.0,35598,TCP,benign,34.2864
3.16838,36.0,14931,TCP,benign,11.3623
237.82451,4861.0,5308212,UDP,suspicious,20.4394
0.94106,25.0,17987,tcp,benign,26.5659
0.46893,3.0,162,TCP,suspicious,6.3976
6.1059,64.0,47116,TCP,benign,10.4817
0.42586,1.0,40,Tcp,suspicious,2.3482
12.70267,34.0,22057,TCP,benign,2.6766
2.49288,46.0,26755,TCP,benign,18.4526
5.40473,22.0,12489,TCP,benign,4.0705
5.49126,53.0,40863,TCP,benign,9.6517
12.46344,55.0,37104,Tcp,benign,4.4129
3.84761,72.0,43548,TCP,benign,18.7129
0.47171,3.0,132,TCP,suspicious,6.3599
210.89108,1303.0,1686082,UDP,suspicious,6.1785
0.36241,64.0,30033,TCP,benign,176.5947
7.41095,57.0,40864,TCP,benign,7.6913
4.02132,17.0,13162,UDP,benign,4.2275
17.51353,45.0,29679,TCP,benign,2.5694
0.1773,,59,TCP,suspicious,5.6401
,52.0,32153,TCP,benign,3.594
0.12128,32.0,18087,TCP,benign,263.8502
11.30398,13.0,8085,TCP,benign,1.15
0.27061,69.0,41280,tcp,benign,254.9749
14.56748,30.0,18308,Tcp,benign,2.0594
9.14133,38.0,24045,tcp,benign,4.1569
0.44366,14.0,9171,TCP,benign,31.5558
69.34169,1791.0,1902042,UDP,suspicious,25.8286
76.78427,4668.0,6157092,UDP,suspicious,60.7937
0.40649,3.0,126,TCP,suspicious,7.3803
2.51324,22.0,13780,UDP,benign,8.7536
0.32251,89.0,44605,tcp,benign,275.9631
2.13928,45.0,23131,TCP,benign,21.0351
1.54,67.0,42024,TCP,benign,43.5064
1.6588,33.0,24640,TCP,benign,19.8939
9.30648,25.0,13722,TCP,benign,2.6863
158.86145,2928.0,3621936,UDP,suspicious,18.4312
4.95151,60.0,39720,TCP,benign,12.1175
2.81819,56.0,23881,TCP,benign,19.8709
0.55587,53.0,34131,UDP,benign,95.3461
0.22674,3.0,135,TCP,suspicious,13.2311
1.0527,67.0,41278,TCP,benign,63.6458
13.89155,35.0,19222,TCP,benign,2.5195
0.23692,56.0,35523,TCP,benign,236.3663
228.00629,3465.0,4002075,UDP,suspicious,15.1969
0.24016,1.0,55,TCP,suspicious,4.164
138.80103,3480.0,3869760,udp,suspicious,25.0719
,3.0,129,TCP,suspicious,7.7473
1.09752,15.0,8746,UDP,benign,13.6672
0.43387,,204,TCP,suspicious,9.2194
17.53562,77.0,46185,TCP,benign,4.3911
1.26544,18.0,12519,TCP,benign,14.2243
,61.0,45113,TCP,benign,70.0134
57.4218,2204.0,2345056,UDP,suspicious,38.3826
285.05674,3048.0,3334512,UDP,suspicious,10.6926
,30.0,16550,TCP,benign,12.203
8.8979,33.0,17844,TCP,benign,3.7087
1.58312,21.0,12251,TCP,benign,13.265
4.50863,,56276,TCP,benign,17.0784
0.15717,50.0,22549,TCP,benign,318.1173
14.04416,46.0,24692,TCP,benign,3.2754
43.16474,3490.0,3954170,UDP,suspicious,80.853
7.30996,36.0,24415,TCP,benign,4.9248
0.12008,3.0,162,TCP,suspicious,24.9838
0.0001,28.0,19219,udp,benign,283921.3757
4.58677,75.0,35104,TCP,benign,16.3514
1.20863,66.0,47897,UDP,benign,54.6073
0.01535,3.0,135,TCP,suspicious,195.3901
55.18427,2618.0,2767226,udp,suspicious,47.4411
59.0901,1259.0,1359720,UDP,suspicious,21.3064
2.2502,51.0,21281,TCP,benign,22.6646
145.22607,2357.0,2785974,UDP,suspicious,16.2299
,42.0,23044,UDP,benign,4.168
0.39454,3.0,123,TCP,suspicious,7.6038
0.02469,2.0,100,TCP,suspicious,80.9948
,44.0,22890,TCP,benign,26.1635
0.22704,4.0,184,TCP,suspicious,17.6183
1.18876,48.0,43584,Tcp,benign,40.3783
0.43649,2.0,106,tcp,suspicious,4.582
5.23723,17.0,7483,TCP,benign,3.246
295.45652,1455.0,1594680,UDP,suspicious,4.9246
0.43077,2.0,84,TCP,suspicious,4.6428
18.17507,30.0,14388,TCP,benign,1.6506
12.76757,66.0,41413,TCP,benign,5.1693
1.54383,32.0,22887,TCP,benign,20.7276
0.62818,47.0,19427,UDP,benign,74.8192
8.87345,64.0,38881,TCP,benign,7.2125
2.07497,23.0,10804,TCP,benign,11.0845
,47.0,29255,TCP,benign,5.2151
,58.0,41265,UDP,benign,10.3269
3.95619,76.0,36278,UDP,benign,19.2104
0.47991,3.0,171,TCP,suspicious,6.2512
2.05685,65.0,38566,TCP,benign,31.6017
9.59182,39.0,19698,TCP,benign,4.066
2.87425,60.0,33512,TCP,benign,20.875
12.27632,1625.0,2179125,UDP,suspicious,132.3686
1.66246,66.0,32237,TCP,benign,39.7002
59.89118,4088.0,5318488,UDP,suspicious,68.2571
,1.0,54,TCP,suspicious,15.332
20.99882,31.0,13458,TCP,benign,1.4763
184.70676,4936.0,4950808,UDP,suspicious,26.7234
169.95133,1521.0,1530126,UDP,suspicious,8.9496
2.45041,,28147,UDP,benign,16.7319
9.8486,66.0,41650,TCP,benign,6.7015
5.39026,23.0,10565,TCP,benign,4.267
3.55482,48.0,28342,TCP,benign,13.5028
0.72281,46.0,35191,TCP,benign,63.6406
8.73574,32.0,18195,TCP,benign,3.6631
2.09552,43.0,34886,UDP,benign,20.5199
7.8548,64.0,45041,TCP,benign,8.1479
7.81178,47.0,21506,TCP,benign,6.0166
0.30558,2.0,96,TCP,suspicious,6.5448
1.34454,37.0,27574,TCP,benign,27.5187
7.14083,42.0,17488,tcp,benign,5.8817
1.92546,54.0,36762,UDP,benign,28.0453
11.33438,61.0,38157,TCP,benign,5.3819
9.04459,45.0,35935,TCP,benign,4.9754
5.2226,67.0,37118,TCP,benign,12.8289
6.51928,53.0,45109,TCP,benign,8.1297
1.30257,36.0,17040,TCP,benign,27.6376
286.97602,3321.0,3902175,UDP,suspicious,11.5724
2.54013,39.0,21189,TCP,benign,15.3535
1.28452,61.0,26673,TCP,benign,47.4885
0.71913,59.0,32172,UDP,benign,82.043
276.88398,,3625950,UDP,suspicious,11.3874
2.49535,39.0,28069,UDP,benign,15.629
,55.0,37896,Tcp,benign,11.3828
0.07462,2.0,96,TCP,suspicious,26.8035
6.19547,58.0,36340,TCP,benign,9.3617
2.34912,72.0,52966,TCP,benign,30.6498
0.23195,1.0,55,TCP,suspicious,4.3113
0.53501,23.0,17503,TCP,benign,42.9899
0.18563,,53,TCP,suspicious,5.387
1.74969,63.0,29605,tcp,benign,36.0064
0.24707,1.0,42,TCP,suspicious,4.0474
0.03094,2.0,80,TCP,suspicious,64.6431
2.5427,57.0,30011,TCP,benign,22.4171
9.081,49.0,29048,UDP,benign,5.3959
1.80242,,25997,UDP,benign,22.7472
6.00541,,45257,TCP,benign,13.8209
86.03499,3719.0,3916107,UDP,suspicious,43.2266
10.53274,28.0,13818,TCP,benign,2.6584
3.14999,48.0,33729,TCP,benign,15.2382
0.17754,2.0,82,TCP,suspicious,11.2651
9.61139,31.0,17683,Tcp,benign,3.2253
6.79902,46.0,24900,TCP,benign,6.7657
1.05334,63.0,36831,UDP,benign,59.8099
1.47697,35.0,21241,TCP,benign,23.6971
27.11519,52.0,27824,TCP,benign,1.9177
11.1548,81.0,49064,TCP,benign,7.2614
10.88536,34.0,20567,tcp,benign,3.1235
2.375,80.0,53610,TCP,benign,33.6841
0.02582,4.0,204,TCP,suspicious,154.8926
17.51933,64.0,35265,TCP,benign,3.6531
260.76858,1607.0,1679315,UDP,suspicious,6.1626
1.98723,28.0,17451,TCP,benign,14.0899
192.10493,4071.0,5548773,UDP,suspicious,21.1915
1.31904,36.0,17867,TCP,benign,27.2926
1.00993,54.0,29666,TCP,benign,53.4692
0.95051,64.0,34405,TCP,benign,67.3321
2.17795,46.0,27334,TCP,benign,21.1208
209.05567,2463.0,3206826,UDP,suspicious,11.7816
7.21996,19.0,10641,UDP,benign,2.6316
2.09494,48.0,29952,tcp,benign,22.9123
0.12484,3.0,165,TCP,suspicious,24.0301
2.88076,25.0,14567,TCP,benign,8.6783
1.0303,32.0,23164,TCP,benign,31.0588
7.30086,54.0,29648,TCP,benign,7.3964
0.63785,35.0,21416,TCP,benign,54.8721
0.77881,29.0,17959,TCP,benign,37.2365
3.49961,55.0,39178,tcp,benign,15.716
,27.0,18355,UDP,benign,28.5344
4.72042,65.0,40920,tcp,benign,13.77
0.25075,3.0,129,TCP,suspicious,11.9643
2.05623,40.0,22617,TCP,benign,19.4531
0.35133,4.0,188,TCP,suspicious,11.3853
,4712.0,6337640,udp,suspicious,24.3693
296.20322,3480.0,4308240,UDP,suspicious,11.7487
295.68619,2037.0,2843652,udp,suspicious,6.8891
0.15063,4.0,188,TCP,suspicious,26.5545
245.66429,4620.0,4892580,UDP,suspicious,18.8062
0.13521,1.0,54,tcp,suspicious,7.3958
9.80654,21.0,13926,TCP,benign,2.1414
1.458,78.0,46747,TCP,benign,53.498
1.67626,66.0,45991,TCP,benign,39.3734
1.83282,37.0,31280,UDP,benign,20.1874
7.67078,73.0,46560,Tcp,benign,9.5166
1.01537,66.0,44009,TCP,benign,65.0007
0.15065,3.0,156,TCP,suspicious,19.9144
2.1552,51.0,32011,tcp,benign,23.6637
1.19917,28.0,14158,tcp,benign,23.3494
0.26717,4.0,224,TCP,suspicious,14.9717
112.9607,4344.0,4986912,UDP,suspicious,38.4559
3.45239,63.0,35338,TCP,benign,18.2482
9.47262,71.0,43768,TCP,benign,7.4953
0.15115,4.0,224,TCP,suspicious,26.4646
0.49695,1.0,40,TCP,suspicious,2.0123
7.1704,54.0,34238,TCP,benign,7.531
0.27765,33.0,19094,TCP,benign,118.8537
0.52039,40.0,20633,TCP,benign,76.8655
9.78117,42.0,20588,TCP,benign,4.294
154.48277,4176.0,5574960,UDP,suspicious,27.0321
0.04757,1.0,43,TCP,suspicious,21.0204
21.40667,1817.0,2180400,UDP,suspicious,84.8801
2.06572,89.0,59460,UDP,benign,43.0842
,3100.0,3534000,UDP,suspicious,12.9456
2.21343,58.0,32921,TCP,benign,26.2036
8.0497,,46604,UDP,benign,10.9321
243.72559,1980.0,2405700,UDP,suspicious,8.1239
0.24677,1.0,51,TCP,suspicious,4.0524
5.68142,72.0,41391,TCP,benign,12.6729
0.76309,42.0,22084,TCP,benign,55.0397
0.27756,1.0,52,TCP,suspicious,3.6028
4.73583,5.0,3230,TCP,benign,1.0558
5.66129,35.0,20259,TCP,benign,6.1823
5.37348,58.0,35659,TCP,benign,10.7937
11.83251,48.0,30087,TCP,benign,4.0566
0.49629,4.0,220,TCP,suspicious,8.0598
0.34924,51.0,29150,TCP,benign,146.0307
239.79087,1339.0,1401933,UDP,suspicious,5.584
9.14616,71.0,38326,UDP,benign,7.7628
11.08217,57.0,30498,TCP,benign,5.1434
1.26322,36.0,17467,UDP,benign,28.4986
0.88542,49.0,31999,UDP,benign,55.3409
0.22408,3.0,129,TCP,suspicious,13.388
237.41979,2168.0,2291576,UDP,suspicious,9.1315
193.22797,4606.0,5209386,UDP,suspicious,23.8371
7.82833,41.0,14679,UDP,benign,5.2374
0.44567,4.0,204,Tcp,suspicious,8.9752
0.07281,39.0,18718,TCP,benign,535.6775
0.07267,4.0,232,TCP,suspicious,55.0466
6.40983,51.0,23587,TCP,benign,7.9565
,4937.0,6842682,UDP,suspicious,27.0036
8.95239,25.0,17380,Tcp,benign,2.7926
4.04665,71.0,39443,TCP,benign,17.5454
184.70073,4762.0,6219172,UDP,suspicious,25.7822
2.81567,64.0,38415,UDP,benign,22.7299
3.55306,51.0,30981,TCP,benign,14.3538
,60.0,38168,TCP,benign,759.8856
9.59003,48.0,34170,TCP,benign,5.0052
0.48144,46.0,30836,TCP,benign,95.5471
69.67571,2602.0,3463262,UDP,suspicious,37.3444
247.54924,3293.0,3714504,UDP,suspicious,13.3024
7.6561,54.0,37569,TCP,benign,7.0532
2.74414,44.0,16154,tcp,benign,16.0341
3.09887,75.0,45358,TCP,benign,24.2024
5.2464,17.0,9090,TCP,benign,3.2403
0.36003,2.0,86,Tcp,suspicious,5.555
1.05973,37.0,25024,UDP,benign,34.9146
0.34553,72.0,44731,TCP,benign,208.3732
0.23274,4.0,168,TCP,suspicious,17.1868
2.3369,56.0,36487,TCP,benign,23.9634
0.28214,2.0,102,TCP,suspicious,7.0886
266.16913,1240.0,1564880,UDP,suspicious,4.6587
0.20712,4.0,232,TCP,suspicious,19.3125
0.51133,59.0,35845,UDP,benign,115.3861
3.4804,57.0,38809,UDP,benign,16.3774
2.74228,66.0,36305,Tcp,benign,24.0676
7.63512,38.0,20351,TCP,benign,4.977
0.43584,62.0,43507,TCP,benign,142.2529
4.77774,7.0,5969,TCP,benign,1.4651
31.291,4431.0,4493034,UDP,suspicious,141.6062
3.9321,27.0,17813,TCP,benign,6.8666
211.42634,3741.0,4081431,UDP,suspicious,17.6941
5.17215,46.0,30787,TCP,benign,8.8938
3.58155,46.0,27924,udp,benign,12.8436
278.13974,4807.0,5701102,UDP,suspicious,17.2827
273.88577,4942.0,6063834,UDP,suspicious,18.044
0.23601,1.0,53,TCP,suspicious,4.2372
281.23878,4130.0,4757760,UDP,suspicious,14.685
11.42989,55.0,27801,TCP,benign,4.8119
6.30578,57.0,35691,TCP,benign,9.0393
,3508.0,4728784,UDP,suspicious,61.9943
4.16984,40.0,26517,TCP,benign,9.5927
10.20505,49.0,28264,TCP,benign,4.8015
282.67215,4262.0,5843202,UDP,suspicious,15.0775
2.09487,89.0,52685,Tcp,benign,42.4848
0.46654,40.0,17326,TCP,benign,85.738
123.26469,2719.0,3328056,UDP,suspicious,22.0582
0.4552,2.0,88,TCP,suspicious,4.3936
3.82737,49.0,26288,TCP,benign,12.8025
10.30189,69.0,40868,tcp,benign,6.6978
1.79758,42.0,26630,tcp,benign,23.3647
,59.0,35614,TCP,benign,3.4123
2.60246,36.0,24149,TCP,benign,13.8331
,20.0,15873,TCP,benign,31.718
0.12743,1.0,49,TCP,suspicious,7.8474
,3.0,126,TCP,suspicious,16.8843
0.06178,4.0,176,TCP,suspicious,64.7428
,37.0,22410,Tcp,benign,6.5739
0.98138,40.0,18986,TCP,benign,40.759
2.99591,70.0,34628,TCP,benign,23.3652
10.50883,65.0,41539,TCP,benign,6.1853
5.6364,34.0,25360,TCP,benign,6.0322
0.07121,,59,TCP,suspicious,14.0422
,46.0,31532,TCP,benign,4.8505
1.67249,55.0,34891,Tcp,benign,32.8852
1.43266,36.0,26785,TCP,benign,25.1281
122.35796,3539.0,4476835,UDP,suspicious,28.9233
1.54328,48.0,24381,TCP,benign,31.1026
11.33977,44.0,25208,TCP,benign,3.8801
10.75754,60.0,33466,TCP,benign,5.5775
180.27365,3734.0,4809392,udp,suspicious,20.713
108.28816,1515.0,1846785,UDP,suspicious,13.9904
191.78631,4005.0,5330655,UDP,suspicious,20.8826
5.18434,57.0,38820,TCP,benign,10.9947
,3.0,156,TCP,suspicious,20.1251
7.57857,58.0,29109,TCP,benign,7.6532
3.28734,65.0,34594,TCP,benign,19.7728
1.85497,92.0,68140,UDP,benign,49.5966
7.44163,,21644,UDP,benign,4.1658
0.44505,4.0,220,TCP,suspicious,8.9877
11.03403,73.0,47430,UDP,benign,6.6159
0.23618,1.0,53,TCP,suspicious,4.234
0.10559,28.0,14452,TCP,benign,265.1869
187.37882,1831.0,1896916,UDP,suspicious,9.7716
20.46139,58.0,33157,TCP,benign,2.8346
7.90621,18.0,12075,TCP,benign,2.2767
6.55714,22.0,12717,TCP,benign,3.3551
0.87761,53.0,39231,TCP,benign,60.3911
1.56981,28.0,19351,TCP,benign,17.8365
6.58242,34.0,26522,TCP,benign,5.1653
3.78831,51.0,31979,tcp,benign,13.4624
3.80662,1.0,560,TCP,benign,0.2627
4.73826,34.0,20541,UDP,benign,7.1756
299.01023,3870.0,5015520,UDP,suspicious,12.9427
12.67663,90.0,53690,UDP,benign,7.0997
7.4359,37.0,22197,TCP,benign,4.9759
9.70741,46.0,20932,TCP,benign,4.7386
213.67922,1446.0,1651332,UDP,suspicious,6.7672
7.42477,58.0,39725,TCP,benign,7.8117
2.36749,,29977,TCP,benign,18.1627
11.97404,78.0,33508,TCP,benign,6.5141
1.21027,44.0,35051,TCP,benign,36.3555
2.31765,14.0,10436,TCP,benign,6.0406
2.03442,40.0,26243,udp,benign,19.6616
0.35079,70.0,47243,TCP,benign,199.5473
2.0399,73.0,46642,UDP,benign,35.7861
2.89583,25.0,16347,TCP,benign,8.6331
30.2408,58.0,42908,TCP,benign,1.9179
74.51788,3308.0,4009296,UDP,suspicious,44.392
0.7025,32.0,19659,TCP,benign,45.5514
1.62569,89.0,58609,TCP,benign,54.7459
3.79201,54.0,33490,UDP,benign,14.2405
3.30855,52.0,36359,TCP,benign,15.7168
5.94561,51.0,29702,TCP,benign,8.5778
0.31702,31.0,24540,TCP,benign,97.7867
10.05525,86.0,43224,TCP,benign,8.5527
7.22716,33.0,19979,TCP,benign,4.5661
1.89525,46.0,22942,TCP,benign,24.2712
0.63074,24.0,13331,tcp,benign,38.0508
2.82445,47.0,36440,TCP,benign,16.6404
3.57367,63.0,33597,Tcp,benign,17.629
0.04757,1.0,43,TCP,suspicious,21.0204
3.05555,18.0,12563,TCP,benign,5.8909
1.11934,55.0,36788,UDP,benign,49.136
0.48813,2.0,82,TCP,suspicious,4.0973
14.14572,72.0,36381,TCP,benign,5.0899
0.07574,67.0,41081,TCP,benign,884.603
11.13094,66.0,44550,TCP,benign,5.9294
230.86604,1485.0,1493910,UDP,suspicious,6.4323
0.3701,,52,TCP,suspicious,2.702
4.49066,28.0,18744,TCP,benign,6.2352
1.97087,83.0,48853,tcp,benign,42.1133
0.28658,3.0,168,TCP,suspicious,10.4684
,59.0,42433,TCP,benign,77.0403
16.75084,58.0,37923,TCP,benign,3.4625
6.16034,69.0,45482,TCP,benign,11.2007
3.14063,20.0,15485,TCP,benign,6.3682
5.25128,57.0,27433,TCP,benign,10.8545
31.46301,1185.0,1235955,UDP,suspicious,37.6633
1.8781,70.0,45635,UDP,benign,37.2717
187.2477,1776.0,2459760,UDP,suspicious,9.4848
3.36543,19.0,11043,TCP,benign,5.6456
6.57197,52.0,38406,TCP,benign,7.9124
0.30538,28.0,20844,UDP,benign,91.6876
0.01404,1.0,42,tcp,suspicious,71.2435
0.09165,2.0,102,TCP,suspicious,21.8215
4.40295,61.0,46040,UDP,benign,13.8544
2.96598,50.0,39340,TCP,benign,16.8578
0.68797,17.0,11115,TCP,benign,24.7103
3.16885,65.0,48461,TCP,benign,20.5122
0.09546,40.0,25665,UDP,benign,419.0055
2.13404,23.0,10598,TCP,benign,10.7777
13.41857,3.0,2121,TCP,benign,0.2236
,37.0,17735,UDP,benign,11.5413
4.42931,64.0,40517,TCP,benign,14.4492
2.27146,38.0,17289,TCP,benign,16.7293
2.09994,,49105,UDP,benign,40.4774
3.55873,56.0,35179,TCP,benign,15.7359
218.23854,2339.0,2776393,UDP,suspicious,10.7176
1.05677,64.0,38981,TCP,benign,60.562
3.09692,59.0,31045,TCP,benign,19.0512
,87.0,28998,TCP,benign,17.1963
2.61207,69.0,48355,UDP,benign,26.4158
0.19915,2.0,110,TCP,suspicious,10.0424
0.65065,48.0,29265,TCP,benign,73.7726
0.28061,,46,TCP,suspicious,3.5637
0.1116,4.0,196,TCP,suspicious,35.8421
7.57379,91.0,51157,UDP,benign,12.0151
3.65382,10.0,6565,TCP,benign,2.7369
5.63261,67.0,43231,UDP,benign,11.895
0.2751,2.0,80,TCP,suspicious,7.27
5.34081,50.0,34445,Tcp,benign,9.3619
100.16614,4279.0,4364580,UDP,suspicious,42.719
9.51048,24.0,14172,TCP,benign,2.5235
5.12524,82.0,64384,TCP,benign,15.9993
0.04432,3.0,132,TCP,suspicious,67.6877
297.15052,,2011920,UDP,suspicious,5.5864
0.13727,4.0,212,TCP,suspicious,29.1402
2.62171,50.0,24901,TCP,benign,19.0715
2.78654,59.0,37886,TCP,benign,21.1732
0.06005,4.0,196,TCP,suspicious,66.6073
9.07545,54.0,21201,UDP,benign,5.9501
0.13734,1.0,58,Tcp,suspicious,7.281
,51.0,29389,TCP,benign,32.9837
1.17824,33.0,17850,TCP,benign,28.0079
0.57855,55.0,36088,TCP,benign,95.0658
1.45082,64.0,38763,TCP,benign,44.1128
1.71495,64.0,38680,TCP,benign,37.3188
188.22062,1275.0,1318350,UDP,suspicious,6.774
0.49632,2.0,84,TCP,suspicious,4.0297
290.40921,3220.0,4214980,UDP,suspicious,11.0878
8.46449,43.0,33831,Tcp,benign,5.08
4.99024,28.0,14965,TCP,benign,5.611
0.40366,1.0,59,TCP,suspicious,2.4773
8.69405,59.0,19686,TCP,benign,6.7862
2.62492,32.0,24009,TCP,benign,12.1908
0.75358,68.0,31569,TCP,benign,90.2365
1.93132,25.0,10832,UDP,benign,12.9445
0.49992,3.0,147,Tcp,suspicious,6.001
,2.0,114,Tcp,suspicious,6.2801
2.09052,57.0,30996,TCP,benign,27.2659
6.63834,56.0,28249,UDP,benign,8.4358
0.38498,1.0,52,TCP,suspicious,2.5975
2.47162,75.0,40466,TCP,benign,30.3444
1.7254,64.0,50028,TCP,benign,37.0929
0.14094,55.0,33984,tcp,benign,390.2299
10.10214,51.0,21271,UDP,benign,5.0484
0.14858,67.0,44663,TCP,benign,450.9409
0.3166,4.0,208,TCP,suspicious,12.6344
4.53555,62.0,37603,tcp,benign,13.6698
2.50735,54.0,34610,UDP,benign,21.5366
0.21204,4.0,224,TCP,suspicious,18.8641
85.85185,3713.0,4288515,UDP,suspicious,43.2489
2.16812,34.0,17688,TCP,benign,15.6818
0.42168,2.0,82,TCP,suspicious,4.7429
0.26548,1.0,47,TCP,suspicious,3.7667
0.39648,4.0,232,TCP,suspicious,10.0887
6.40983,51.0,23587,TCP,benign,7.9565
7.67048,9.0,5300,TCP,benign,1.1733
76.69909,1978.0,2391402,UDP,suspicious,25.7891
13.11626,39.0,25199,UDP,benign,2.9734
0.29255,2.0,114,TCP,suspicious,6.8363
1.92434,36.0,16669,TCP,benign,18.7077
0.13649,3.0,165,Tcp,suspicious,21.9798
3.72157,57.0,32010,TCP,benign,15.3161
11.38619,44.0,28854,TCP,benign,3.8643
0.35025,,129,tcp,suspicious,8.5652
12.98572,48.0,39114,TCP,benign,3.6964
6.86417,50.0,32620,TCP,benign,7.2842
0.5334,8.0,5478,TCP,benign,14.9981
11.68179,58.0,33091,UDP,benign,4.965
8.17487,36.0,20654,TCP,benign,4.4037
158.14807,3310.0,3449020,UDP,suspicious,20.9298
8.6406,75.0,40341,UDP,benign,8.6799
,9.0,3948,TCP,benign,0.8857
80.91424,2125.0,2129250,UDP,suspicious,26.2624
4.32071,53.0,37214,UDP,benign,12.2665
0.25043,4.0,184,TCP,suspicious,15.9725
4.34082,77.0,39062,Tcp,benign,17.7386
106.69798,2378.0,3250726,UDP,suspicious,22.2872
0.56762,85.0,52812,UDP,benign,149.7489
145.36248,2383.0,2814323,UDP,suspicious,16.3935
9.0817,72.0,46041,TCP,benign,7.928
6.32725,44.0,22592,TCP,benign,6.954
4.22762,68.0,44226,TCP,benign,16.0847
0.20876,93.0,53449,TCP,benign,445.4946
0.99213,84.0,35773,TCP,benign,84.6661
269.18798,1089.0,1381941,UDP,suspicious,4.0455
3.621,45.0,30035,TCP,benign,12.4275
44.58001,4490.0,4665110,UDP,suspicious,100.7178
1.20602,55.0,38521,TCP,benign,45.6047
0.11697,73.0,45636,TCP,benign,624.0945
0.2485,44.0,25010,UDP,benign,177.0647
2.23836,92.0,60895,TCP,benign,41.1015
172.66657,1692.0,2218212,UDP,suspicious,9.7992
5.19346,64.0,37022,TCP,benign,12.3232
6.94852,51.0,40472,TCP,benign,7.3397
2.38442,53.0,25327,TCP,benign,22.2277
0.88016,63.0,39415,TCP,benign,71.5779
0.41829,3.0,156,TCP,suspicious,7.172
2.85239,16.0,9942,TCP,benign,5.6093
16.39759,58.0,32352,TCP,benign,3.5371
9.39596,60.0,41451,UDP,benign,6.3857
1.28411,32.0,17250,TCP,benign,24.9201
7.30637,14.0,8771,TCP,benign,1.9161
11.70444,79.0,42454,TCP,benign,6.7496
3.52,17.0,11630,TCP,benign,4.8295
74.32038,2552.0,3001152,UDP,suspicious,34.3378
5.43987,47.0,27658,UDP,benign,8.6399
5.13622,79.0,49926,TCP,benign,15.381
2.83479,53.0,33150,TCP,benign,18.6962
211.71518,2912.0,3424512,udp,suspicious,13.7543
,1.0,44,TCP,suspicious,37.2653
2.85584,16.0,8082,tcp,benign,5.6025
266.67745,3377.0,4491410,UDP,suspicious,12.6632
5.25234,45.0,26318,tcp,benign,8.5676
16.39404,48.0,30649,TCP,benign,2.9279
1.11468,,39254,TCP,benign,48.4446
0.0445,50.0,31748,TCP,benign,1123.4747
0.06045,3.0,150,TCP,suspicious,49.6298
4.58035,53.0,29529,TCP,benign,11.5712
2.33618,33.0,20314,UDP,benign,14.1256
0.53239,54.0,26739,TCP,benign,101.4296
176.59573,1464.0,1673352,UDP,suspicious,8.2901
0.35035,1.0,49,TCP,suspicious,2.8543
5.55012,61.0,31668,TCP,benign,10.9908
1.6831,81.0,56130,UDP,benign,48.1256
0.07602,2.0,118,tcp,suspicious,26.3083
0.74295,50.0,23554,TCP,benign,67.2991
4.47832,54.0,26221,TCP,benign,12.0581
0.45689,4.0,188,TCP,suspicious,8.7548
5.64807,82.0,54714,TCP,benign,14.5182
,27.0,17179,TCP,benign,60.3108
3.07967,49.0,30276,TCP,benign,15.9108
,69.0,41530,TCP,benign,3.609
3.1554,23.0,18872,TCP,benign,7.2891
1.10453,,38667,TCP,benign,60.6595
1.90844,24.0,14707,UDP,benign,12.5757
12.35987,76.0,50699,UDP,benign,6.1489
37.79925,2754.0,2817342,UDP,suspicious,72.8586
5.95426,44.0,27481,udp,benign,7.3897
8.84879,75.0,50759,TCP,benign,8.4757
1.74948,37.0,24886,UDP,benign,21.1491
,1039.0,1377714,UDP,suspicious,11.0963
187.43224,3283.0,3509527,UDP,suspicious,17.5157
0.37125,3.0,156,TCP,suspicious,8.0808
,75.0,47373,UDP,benign,110.5618
,24.0,12638,TCP,benign,7.5887
70.187,1637.0,2149381,UDP,suspicious,23.3234
3.06805,43.0,31858,TCP,benign,14.0154
0.20278,54.0,35818,UDP,benign,266.3003
176.23815,4463.0,4967319,UDP,suspicious,25.3237
0.74074,93.0,53164,TCP,benign,125.5506
0.75395,77.0,50504,Tcp,benign,102.1289
13.62423,94.0,55614,TCP,benign,6.8995
8.91074,12.0,8462,Tcp,benign,1.3467
19.21731,2109.0,2927292,UDP,suspicious,109.7448
285.53622,4616.0,5313016,UDP,suspicious,16.1661
9.43718,28.0,20321,TCP,benign,2.967
2.57711,68.0,40427,TCP,benign,26.3861
5.08766,34.0,17995,TCP,benign,6.6828
163.06128,1070.0,1372810,UDP,suspicious,6.562
1.52845,35.0,23141,UDP,benign,22.899
0.26681,4.0,188,TCP,suspicious,14.9919
108.33769,1994.0,2636068,udp,suspicious,18.4054
1.10932,1.0,596,TCP,benign,0.9015
0.05285,4.0,180,TCP,suspicious,75.6805
0.14859,2.0,88,TCP,suspicious,13.4598
0.31903,70.0,38712,TCP,benign,219.4177
0.16471,3.0,123,TCP,suspicious,18.2137
20.46118,73.0,44057,TCP,benign,3.5677
1.5673,35.0,19378,TCP,benign,22.3314
4.52785,56.0,25254,Tcp,benign,12.3679
5.18827,5.0,3520,TCP,benign,0.9637
7.89103,48.0,30826,TCP,benign,6.0829
3.10935,55.0,28723,TCP,benign,17.6886
1.10768,,37986,TCP,benign,49.6535
0.66625,45.0,32044,Tcp,benign,67.5422
